bedroom,parking_lot,bathroom,toilets,town,state,serviced,extras,Stable Electricity,title,price
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
5,Yes,6,6,Maryland,Lagos,No,8,Yes,Detached Duplex," ₦8,500,000"
2,No,2,2,Surulere,Lagos,No,,No,Flat Apartment," ₦2,700,000/year"
5,Yes,6,6,Ikeja,Lagos,No,8,Yes,Detached Duplex," ₦35,000,000/year"
4,Yes,5,5,Ikeja,Lagos,No,8,Yes,Terraced Duplex," ₦15,000,000/year"
3,Yes,4,4,Gbagada,Lagos,No,15,No,Flat Apartment," ₦5,000,000"
2,Yes,3,3,Gbagada,Lagos,No,12,No,Flat Apartment," ₦4,000,000/year"
3,Yes,4,4,Gbagada,Lagos,No,15,No,Flat Apartment," ₦6,000,000"
5,Yes,6,6,Ikoyi,Lagos,No,8,Yes,Terraced Duplex," ₦25,000,000"
5,Yes,6,6,Ikeja,Lagos,No,8,No,Detached Duplex," ₦15,000,000/year"
,No,,,Isolo,Lagos,No,,No,," ₦3,500,000/year"
,No,,,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦4,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦900,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦900,000/year"
,No,,,Mabushi,Abuja,No,,No,," ₦3,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,mini flat Flat Apartment," ₦4,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Detached Bungalow," ₦4,500,000/year"
,No,,,Katampe Ext,Abuja,No,,No,Terraced Duplex," ₦150,000,000/year"
,No,,,Wuye,Abuja,No,,No,Detached Duplex," ₦25,000,000/year"
,No,,,Enugu,Enugu,No,,No,," ₦3,500,000/year"
,No,,,Asokoro,Abuja,No,,No,," ₦10,000,000/year"
,No,,,Amuwo Odofin,Lagos,No,,No,," ₦20,000,000"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦6,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦700,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦15,000,000/year"
,No,,,Yaba,Lagos,No,,No,," ₦1,200,000/year"
,No,,,Kubwa,Abuja,No,,No,Terraced Duplex," ₦3,000,000/year"
,No,,,Galadinmawa,Abuja,No,,No,Flat Apartment," ₦4,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦6,500,000/year"
,No,,,Wuye,Abuja,No,,No,Flat Apartment," ₦15,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Semi Detached Duplex," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
,No,,,Life Camp,Abuja,No,,No,," ₦1,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦6,500,000/year"
,No,,,Wuye,Abuja,No,,No,Flat Apartment," ₦15,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Semi Detached Duplex," ₦4,000,000/year"
4,Yes,4,5,Victoria Island,Lagos,No,8,Yes,Detached Duplex," ₦2,500,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,670,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦1,450,000/year"
1,Yes,1,2,Lekki,Lagos,No,8,Yes,mini flat Detached Duplex," ₦2,900,000/year"
2,Yes,1,1,Lekki,Lagos,No,8,Yes,Mini Flat Flat Apartment," ₦5,000,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Shared Apartment Flat Apartment," ₦550,000/month"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦900,000/month"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦1,450,000/year"
3,Yes,3,4,Lekki,Lagos,No,8,Yes,Terraced Duplex," ₦4,000,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦1,000,000/month"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦1,450,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Mini Flat Flat Apartment," ₦3,900,000/year"
1,Yes,1,2,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,800,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,400,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,400,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦1,450,000/year"
1,Yes,1,2,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,800,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Mini Flat Flat Apartment," ₦3,900,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦3,600,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Mini Flat Flat Apartment," ₦1,100,000/month"
1,Yes,1,2,Lekki,Lagos,No,8,Yes,mini flat Mini Flat Flat Apartment," ₦3,300,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,000,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦3,500,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,800,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Shared Apartment Flat Apartment," ₦650,000/month"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦2,350,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,Yes,Terraced Duplex," ₦7,000,000/year"
2,Yes,2,3,Lekki,Lagos,No,8,Yes,Flat Apartment," ₦3,500,000/year"
1,Yes,1,1,Ajah,Lagos,No,8,Yes,mini flat Studio Apartment Flat Apartment," ₦600,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Boys Quarters Flat Apartment," ₦850,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Self Contain Flat Apartment," ₦1,100,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,11,No,Flat Apartment," ₦5,500,000/year"
,No,,,Ojodu,Lagos,No,,No,Flat Apartment," ₦600,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Flat Apartment," ₦1,700,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦25,000,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Flat Apartment," ₦2,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦8,500,000/year"
5,No,5,6,Ikoyi,Lagos,No,,No,Detached Duplex," ₦80,000,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦4,500,000/year"
2,No,2,3,Victoria Island,Lagos,Yes,,No,Flat Apartment," ₦11,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦5,500,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Self Contain Flat Apartment," ₦2,500,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
3,No,3,4,Kosofe/Ikosi,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
3,No,3,4,Surulere,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
2,No,2,3,Ikoyi,Lagos,No,,No,Flat Apartment," ₦35,000,000/year"
5,No,5,6,Ikoyi,Lagos,No,15,No,Detached Duplex," ₦30,000,000/year"
2,No,3,3,Victoria Island,Lagos,No,,No,Massionette," ₦10,000,000/year"
,No,1,1,Lekki,Lagos,No,,No,," ₦2,000,000/year"
,No,,,Oshodi,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
2,No,2,3,Okota,Lagos,No,15,No,Flat Apartment," ₦3,000,000/year"
,No,,,Lekki,Lagos,Yes,,No,mini flat Mini Flat Flat Apartment," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
3,No,3,4,Maryland,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
,No,1,1,Lekki,Lagos,No,,No,," ₦1,800,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦25,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦8,500,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦4,500,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Flat Apartment," ₦2,000,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Flat Apartment," ₦1,700,000/year"
5,No,5,6,Ikoyi,Lagos,No,,No,Detached Duplex," ₦80,000,000/year"
,No,,,Ajah,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦1,200,000/year"
,No,1,1,Ogba,Lagos,No,,No,," ₦1,000,000/year"
3,No,3,4,Surulere,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
3,No,3,4,Kosofe/Ikosi,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
2,No,2,3,Victoria Island,Lagos,Yes,,No,Flat Apartment," ₦11,000,000/year"
2,No,2,3,Ogba,Lagos,No,,No,Self Contain Flat Apartment," ₦2,500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦5,500,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Ikeja,Lagos,No,,No,Detached Bungalow," ₦4,000,000/year"
2,No,1,1,Ojodu,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦8,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
3,No,3,4,Victoria Island,Lagos,No,15,No,Flat Apartment," ₦15,000,000/year"
2,No,2,3,Alimosho,Lagos,No,,No,Flat Apartment," ₦2,100,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦40,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦5,000,000/year"
5,No,5,6,Ikoyi,Lagos,No,,No,Massionette," ₦80,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦60,000,000/year"
3,No,3,4,Lekki,Lagos,No,11,No,Flat Apartment," ₦10,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Detached Bungalow," ₦3,000,000/year"
,No,,,Ajah,Lagos,No,,No,Detached Bungalow," ₦2,300,000/year"
2,No,1,1,Ipaja,Lagos,No,,No,Flat Apartment," ₦800,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦4,500,000/year"
2,No,2,3,Ipaja,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
2,No,1,1,Ojodu,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
3,No,3,4,Ikeja,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
,No,,,Ikeja,Lagos,No,,No,Detached Bungalow," ₦4,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Detached Bungalow," ₦3,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦60,000,000/year"
3,No,3,4,Lekki,Lagos,No,11,No,Flat Apartment," ₦10,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦5,000,000/year"
5,No,5,6,Ikoyi,Lagos,No,,No,Massionette," ₦80,000,000/year"
,No,,,Ajah,Lagos,No,,No,Detached Bungalow," ₦2,300,000/year"
2,No,1,1,Ipaja,Lagos,No,,No,Flat Apartment," ₦800,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦4,500,000/year"
2,No,2,3,Ipaja,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
,No,,,Isolo,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
,No,,,Ipaja,Lagos,No,,No,Flat Apartment," ₦800,000/year"
,No,,1,Ajah,Lagos,No,,No,," ₦800,000/year"
5,No,5,6,Ikoyi,Lagos,No,11,No,Detached Duplex," ₦250,000,000/year"
2,No,2,3,Ojodu,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦14,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦12,000,000/year"
4,No,4,5,Ajah,Lagos,No,11,No,Semi Detached Duplex," ₦3,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Massionette," ₦12,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,11,No,Massionette," ₦50,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
3,No,3,4,Ikeja,Lagos,No,,No,Flat Apartment," ₦4,500,000/year"
,No,,,Ogba,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
3,No,3,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦30,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,11,No,Flat Apartment," ₦15,000,000/year"
2,No,2,3,Lekki,Lagos,Yes,,No,Commercial Property," ₦10,000,000/year"
,No,,,Ikeja,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦35,000,000/year"
3,No,3,4,Okota,Lagos,No,,No,Flat Apartment," ₦1,900,000/year"
2,No,3,3,Lekki,Lagos,Yes,,No,Flat Apartment," ₦3,000,000/year"
3,No,3,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦30,000,000/year"
,No,,,Ogba,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
,No,,,Ikeja,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦35,000,000/year"
3,No,3,4,Okota,Lagos,No,,No,Flat Apartment," ₦1,900,000/year"
2,No,3,3,Lekki,Lagos,Yes,,No,Flat Apartment," ₦3,000,000/year"
,No,,,Gbagada,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
2,No,2,3,Ikeja,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
,No,2,Toilets,Alimosho,Lagos,No,,No,," ₦1,400,000/year"
,No,,,Ogba,Lagos,No,,No,," ₦500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
2,No,2,3,Ikeja,Lagos,No,15,No,Flat Apartment," ₦3,500,000/year"
3,No,3,4,Victoria Island,Lagos,No,11,No,Flat Apartment," ₦15,000,000/year"
2,No,3,3,Ibeju-Lekki,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
,No,,,Oshodi,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
2,No,2,3,Ipaja,Lagos,No,,No,Flat Apartment," ₦1,000,000/year"
3,No,3,4,Victoria Island,Lagos,No,11,No,Flat Apartment," ₦15,000,000/year"
2,No,2,3,Ikeja,Lagos,No,15,No,Flat Apartment," ₦3,500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
,No,,,Gbagada,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
2,No,2,3,Ikeja,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
,No,2,Toilets,Alimosho,Lagos,No,,No,," ₦1,400,000/year"
,No,,,Ogba,Lagos,No,,No,," ₦500,000/year"
2,No,3,3,Ibeju-Lekki,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
,No,,,Oshodi,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦60,000,000/year"
5,No,5,6,Kosofe/Ikosi,Lagos,No,,No,Semi Detached Duplex," ₦12,000,000/year"
2,No,2,3,Okota,Lagos,No,,No,Flat Apartment," ₦1,800,000/year"
,No,,,Ajah,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦2,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
2,No,2,3,Ipaja,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
3,No,3,4,Ajah,Lagos,No,15,No,Flat Apartment," ₦3,200,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
5,No,5,6,Lekki,Lagos,No,15,No,Detached Duplex," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦4,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦12,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,700,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦5,500,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
3,No,3,4,Ogba,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦7,000,000/year"
2,No,2,3,Okota,Lagos,No,,No,Flat Apartment," ₦1,800,000/year"
,No,,,Ajah,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦2,000,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦60,000,000/year"
5,No,5,6,Kosofe/Ikosi,Lagos,No,,No,Semi Detached Duplex," ₦12,000,000/year"
2,No,2,3,Ajah,Lagos,No,,No,Semi Detached Duplex," ₦2,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
2,No,2,2,Ojodu,Lagos,No,,No,Flat Apartment," ₦800,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦4,000,000/year"
6,Yes,6,7,Ikoyi,Lagos,No,8,No,Detached Duplex," $120,000/year"
5,Yes,4,6,Victoria Island,Lagos,No,8,No,Church Commercial Property," ₦60,000,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,Yes,Terraced Duplex," ₦30,000,000/year"
6,Yes,6,7,Lekki,Lagos,No,15,Yes,Detached Duplex," ₦30,000,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,Yes,Terraced Duplex," ₦15,000,000/year"
4,Yes,4,5,Victoria Island,Lagos,No,8,Yes,," ₦20,000,000/year"
,No,1,1,Lekki,Lagos,No,15,Yes,," ₦220,000/sqm"
,No,,,Victoria Island,Lagos,No,,No,," ₦120,000,000/year"
5,Yes,5,6,Victoria Island,Lagos,No,12,No,," ₦40,000,000"
4,Yes,4,5,Lekki,Lagos,No,8,No,Terraced Duplex," ₦9,000,000/year"
3,Yes,3,4,Ikoyi,Lagos,No,8,Yes,Flat Apartment," ₦25,000,000/year"
10,No,,10,Lekki,Lagos,No,,No,School Commercial Property," ₦140,000,000/year"
3,Yes,3,4,Ikoyi,Lagos,No,8,Yes,Flat Apartment," ₦50,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦35,000,000/year"
5,Yes,5,6,Lekki,Lagos,No,8,Yes,Detached Duplex," ₦25,000,000/year"
2,Yes,2,3,Lekki,Lagos,No,8,No,Flat Apartment," ₦7,500,000/year"
4,Yes,4,5,Victoria Island,Lagos,No,8,No,Terraced Duplex," ₦20,000,000/year"
3,Yes,3,4,Ikoyi,Lagos,No,15,Yes,Flat Apartment," ₦30,000,000/year"
3,Yes,3,4,Ikoyi,Lagos,No,8,No,Massionette," ₦45,000,000/year"
1,Yes,1,1,Lekki,Lagos,No,8,Yes,mini flat Shop Commercial Property," ₦4,500,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,Yes,Detached Duplex," ₦30,000,000/year"
,Yes,,2,Victoria Island,Lagos,No,8,No,, $350/sqm
5,Yes,5,6,Lekki,Lagos,No,8,Yes,Detached Duplex," ₦25,000,000/year"
2,Yes,2,3,Lekki,Lagos,No,8,No,Flat Apartment," ₦7,500,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,Yes,Terraced Duplex," ₦8,500,000/year"
5,Yes,5,6,Lekki,Lagos,No,15,Yes,Detached Duplex," ₦25,000,000/year"
5,Yes,5,6,Ikoyi,Lagos,No,8,Yes,Detached Duplex," ₦150,000,000/year"
4,Yes,5,6,Lekki,Lagos,No,20,No,," ₦15,000,000"
2,Yes,2,3,Ikeja,Lagos,No,15,Yes,Flat Apartment," ₦8,500,000/year"
2,Yes,2,3,Lekki,Lagos,No,15,Yes,Flat Apartment," ₦7,500,000/year"
,No,,,Victoria Island,Lagos,No,20,Yes,, $400/sqm
4,No,4,5,Lekki,Lagos,No,17,No,Semi Detached Duplex," ₦25,000,000/year"
3,Yes,3,4,Lekki,Lagos,No,15,Yes,Flat Apartment," ₦4,500,000/year"
1,Yes,1,2,Lekki,Lagos,No,15,Yes,mini flat Flat Apartment," ₦5,500,000/year"
4,Yes,4,5,Ikoyi,Lagos,No,8,Yes,Terraced Duplex," ₦50,000,000/year"
3,Yes,3,4,Ikoyi,Lagos,No,8,Yes,Flat Apartment," ₦25,000,000/year"
1,No,1,1,Egbe/Idimu,Lagos,No,,No,mini flat Blocks Of Flats," ₦600,000/year"
1,No,1,1,Alimosho,Lagos,No,,No,mini flat Self Contain Flat Apartment," ₦400,000"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Detached Duplex," ₦3,200,000/year"
2,No,1,1,Alimosho,Lagos,No,,No,," ₦1,000,000/year"
2,No,3,3,Alimosho,Lagos,No,,No,Blocks Of Flats," ₦1,400,000/year"
2,No,3,3,Egbe/Idimu,Lagos,No,,No,Blocks Of Flats," ₦1,500,000/year"
3,No,4,4,Alimosho,Lagos,No,,No,Detached Duplex," ₦2,500,000/year"
4,No,4,5,Ajah,Lagos,Yes,,No,Semi Detached Duplex," ₦5,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦10,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,500,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦15,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦6,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Massionette," ₦9,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦7,000,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Blocks Of Flats," ₦45,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦9,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦5,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦7,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦8,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦9,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦5,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦10,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
2,No,2,3,Ikoyi,Lagos,No,,No,Blocks Of Flats," ₦20,000,000/year"
10,No,10,10,Lekki,Lagos,No,,No,Hotel Guest  Commercial Property," ₦80,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦13,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
3,No,3,4,Ikoyi,Lagos,Yes,,No,Blocks Of Flats," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦7,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦18,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦12,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Semi Detached Duplex," ₦25,000,000/year"
4,No,4,5,Victoria Island,Lagos,No,,No,Blocks Of Flats," ₦40,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Blocks Of Flats," ₦4,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦9,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦11,000,000/year"
4,No,4,5,Ajah,Lagos,Yes,,No,Semi Detached Duplex," ₦6,500,000/year"
4,No,4,5,Ajah,Lagos,No,,No,Semi Detached Duplex," ₦5,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦10,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦15,000,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Blocks Of Flats," ₦12,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Semi Detached Duplex," ₦25,000,000/year"
4,No,4,5,Victoria Island,Lagos,No,,No,Blocks Of Flats," ₦40,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000/year"
3,No,3,4,Ikorodu,Lagos,No,,No,Flat Apartment," ₦2,000,000/year"
3,No,3,4,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000/year"
