,town,state_Abuja,state_Delta,state_Enugu,state_Kaduna,state_Lagos,state_Ogun,state_Oyo,state_Rivers,title,bedroom,parking_lot,bathroom,toilets,serviced,extras,Stable Electricity,bath_bedroom_combo
4049,47,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4050,72,0,0,0,0,1,0,0,0,1714,3,0,2,2,0,17,1,6
4051,33,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4052,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4053,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,15,0,9
4054,25,0,0,0,0,0,0,1,0,715,3,1,3,3,0,12,0,9
4055,3,0,0,0,0,1,0,0,0,715,3,0,4,4,0,0,0,12
4056,79,0,0,0,0,1,0,0,0,1714,2,1,2,2,0,8,0,4
4057,74,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4058,23,1,0,0,0,0,0,0,0,845,4,0,5,5,0,0,0,20
4059,41,1,0,0,0,0,0,0,0,845,5,0,6,7,0,6,1,30
4060,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4061,63,0,0,0,0,1,0,0,0,591,4,1,4,5,0,12,0,16
4062,72,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4063,63,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4064,44,0,0,0,0,1,0,0,0,845,4,0,4,5,0,8,0,16
4065,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4066,72,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,1,9
4067,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4068,32,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4069,61,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,1,16
4070,37,1,0,0,0,0,0,0,0,1714,2,0,2,3,0,0,0,4
4071,25,0,0,0,0,0,0,1,0,591,4,1,5,4,0,18,0,20
4072,3,0,0,0,0,1,0,0,0,508,1,1,1,2,0,15,0,1
4073,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,11,0,6
4074,3,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4075,63,0,0,0,0,1,0,0,0,591,5,1,6,6,0,15,0,30
4076,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,17,1,1
4077,78,1,0,0,0,0,0,0,0,591,6,1,7,8,0,8,1,42
4078,33,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4079,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4080,30,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,0,6
4081,63,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4082,47,0,0,0,0,1,0,0,0,845,5,0,5,6,0,0,0,25
4083,63,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4084,9,1,0,0,0,0,0,0,0,591,4,0,4,5,0,0,0,16
4085,47,0,0,0,0,1,0,0,0,602,5,0,6,6,0,11,0,30
4086,35,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4087,3,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4088,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,1,0,0,2
4089,3,0,0,0,0,1,0,0,0,845,2,0,3,3,0,0,0,6
4090,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4091,47,0,0,0,0,1,0,0,0,1714,3,0,2,3,1,0,0,6
4092,47,0,0,0,0,1,0,0,0,123,3,0,4,4,1,0,0,12
4093,63,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4094,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,11,0,16
4095,34,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4096,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4097,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4098,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4099,22,0,0,0,0,1,0,0,0,508,1,0,1,1,0,11,0,1
4100,3,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
4101,51,1,0,0,0,0,0,0,0,1714,2,0,1,2,0,11,0,2
4102,59,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4103,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4104,32,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4105,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4106,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,15,0,9
4107,53,0,0,0,0,1,0,0,0,88,1,0,1,2,0,0,0,1
4108,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4109,76,1,0,0,0,0,0,0,0,715,3,0,4,4,0,0,0,12
4110,47,0,0,0,0,1,0,0,0,508,1,1,1,2,1,15,1,1
4111,47,0,0,0,0,1,0,0,0,508,1,1,1,2,1,17,0,1
4112,47,0,0,0,0,1,0,0,0,591,5,0,5,5,0,0,0,25
4113,32,0,0,0,0,1,0,0,0,591,5,0,4,5,0,15,1,20
4114,5,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,15,0,4
4115,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4116,5,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4117,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4118,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,15,0,25
4119,25,0,0,0,0,0,0,1,0,1714,3,0,3,4,0,0,0,9
4120,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4121,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,1,0,0,9
4122,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,11,0,16
4123,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
4124,47,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4125,72,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4126,63,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4127,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4128,5,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,0,4
4129,72,0,0,0,0,1,0,0,0,715,2,1,2,3,0,15,1,4
4130,47,0,0,0,0,1,0,0,0,41,3,1,4,4,0,8,0,12
4131,47,0,0,0,0,1,0,0,0,61,3,0,4,4,0,0,0,12
4132,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4133,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4134,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4135,37,1,0,0,0,0,0,0,0,1714,2,0,3,3,0,0,0,6
4136,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4137,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4138,32,0,0,0,0,1,0,0,0,123,5,0,5,6,0,15,1,25
4139,71,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4140,32,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4141,65,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
4142,29,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,1,9
4143,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4144,32,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,11,0,4
4145,33,0,0,0,0,1,0,0,0,845,3,0,3,4,0,15,1,9
4146,48,1,0,0,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
4147,77,1,0,0,0,0,0,0,0,591,5,1,5,6,0,8,0,25
4148,44,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4149,29,0,0,0,0,1,0,0,0,67,3,1,4,4,0,8,1,12
4150,32,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4151,3,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4152,32,0,0,0,0,1,0,0,0,61,3,0,4,4,0,0,0,12
4153,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,11,0,9
4154,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,15,0,16
4155,32,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4156,47,0,0,0,0,1,0,0,0,602,4,1,4,5,1,8,0,16
4157,74,0,0,0,0,1,0,0,0,1714,4,1,4,5,1,8,1,16
4158,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,0,1
4159,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4160,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4161,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,15,1,4
4162,32,0,0,0,0,1,0,0,0,1714,4,0,4,5,0,0,0,16
4163,47,0,0,0,0,1,0,0,0,845,3,1,3,4,0,8,0,9
4164,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4165,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4166,3,0,0,0,0,1,0,0,0,61,2,0,2,3,0,0,0,4
4167,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4168,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4169,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
4170,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4171,29,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4172,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4173,0,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4174,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4175,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
4176,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4177,72,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4178,25,0,0,0,0,0,0,1,0,61,2,0,2,3,0,0,0,4
4179,17,0,0,1,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
4180,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,1,15,1,9
4181,37,1,0,0,0,0,0,0,0,845,4,0,4,5,0,12,0,16
4182,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4183,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4184,74,0,0,0,0,1,0,0,0,178,1,0,1,1,1,0,0,1
4185,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4186,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
4187,74,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4188,47,0,0,0,0,1,0,0,0,715,2,0,2,2,0,0,0,4
4189,33,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4190,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4191,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4192,32,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4193,33,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4194,33,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4195,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4196,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4197,47,0,0,0,0,1,0,0,0,715,4,0,4,5,0,0,0,16
4198,61,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4199,24,1,0,0,0,0,0,0,0,591,6,0,6,8,0,6,1,36
4200,3,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4201,3,0,0,0,0,1,0,0,0,61,5,0,5,6,0,0,0,25
4202,79,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4203,79,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4204,25,0,0,0,0,0,0,1,0,715,3,0,3,3,0,0,0,9
4205,53,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4206,25,0,0,0,0,0,0,1,0,715,3,0,3,3,0,0,0,9
4207,47,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
4208,41,1,0,0,0,0,0,0,0,591,5,1,5,6,0,8,0,25
4209,74,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4210,79,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4211,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4212,23,1,0,0,0,0,0,0,0,715,2,0,3,3,0,0,0,6
4213,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
4214,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4215,3,0,0,0,0,1,0,0,0,715,3,0,3,4,1,0,0,9
4216,52,1,0,0,0,0,0,0,0,602,5,0,6,6,1,12,0,30
4217,18,1,0,0,0,0,0,0,0,23,3,1,3,4,0,15,0,9
4218,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
4219,74,0,0,0,0,1,0,0,0,41,2,0,4,4,0,0,0,8
4220,47,0,0,0,0,1,0,0,0,19,3,0,3,3,0,0,0,9
4221,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4222,23,1,0,0,0,0,0,0,0,845,4,1,4,5,0,15,1,16
4223,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4224,22,0,0,0,0,1,0,0,0,602,4,0,4,5,0,11,1,16
4225,3,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
4226,3,0,0,0,0,1,0,0,0,715,3,0,3,4,1,0,0,9
4227,63,0,0,0,0,1,0,0,0,715,3,1,4,4,0,8,1,12
4228,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4229,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4230,47,0,0,0,0,1,0,0,0,508,1,0,1,1,1,0,0,1
4231,48,1,0,0,0,0,0,0,0,845,5,0,5,6,0,0,0,25
4232,32,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4233,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4234,30,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4235,65,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4236,63,0,0,0,0,1,0,0,0,591,5,1,6,6,0,8,1,30
4237,29,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4238,29,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4239,47,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
4240,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,1,1
4241,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,15,0,16
4242,30,0,0,0,0,1,0,0,0,508,1,1,1,1,0,12,0,1
4243,63,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4244,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4245,47,0,0,0,0,1,0,0,0,845,5,0,6,6,0,0,0,30
4246,59,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4247,3,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4248,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,8,0,1
4249,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
4250,3,0,0,0,0,1,0,0,0,178,1,0,1,1,0,15,1,1
4251,3,0,0,0,0,1,0,0,0,845,4,0,4,5,0,11,0,16
4252,3,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,15,1,12
4253,6,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,6,1,4
4254,44,0,0,0,0,1,0,0,0,508,1,0,1,1,0,11,0,1
4255,47,0,0,0,0,1,0,0,0,845,4,1,4,5,1,8,0,16
4256,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,1,16
4257,29,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4258,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4259,44,0,0,0,0,1,0,0,0,845,4,1,4,5,0,11,1,16
4260,25,0,0,0,0,0,0,1,0,1714,2,0,1,2,0,0,0,2
4261,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,15,1,4
4262,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
4263,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4264,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4265,23,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,1,16
4266,32,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4267,78,1,0,0,0,0,0,0,0,602,4,1,4,5,0,8,0,16
4268,77,1,0,0,0,0,0,0,0,61,2,1,2,3,0,8,0,4
4269,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,15,0,4
4270,32,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
4271,72,0,0,0,0,1,0,0,0,1714,3,0,1,1,0,17,1,3
4272,70,0,0,0,0,1,0,0,0,508,1,0,1,1,1,0,0,1
4273,47,0,0,0,0,1,0,0,0,123,4,1,4,5,0,15,0,16
4274,2,0,0,0,0,1,0,0,0,1714,4,0,4,4,0,0,0,16
4275,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
4276,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4277,74,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
4278,22,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4279,32,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
4280,47,0,0,0,0,1,0,0,0,123,3,0,3,4,0,0,0,9
4281,3,0,0,0,0,1,0,0,0,1714,3,1,4,4,0,8,0,12
4282,29,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4283,32,0,0,0,0,1,0,0,0,591,4,0,4,4,0,0,0,16
4284,49,1,0,0,0,0,0,0,0,8,3,0,4,4,0,0,0,12
4285,53,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,1,9
4286,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4287,30,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4288,53,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4289,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4290,25,0,0,0,0,0,0,1,0,602,4,1,5,5,0,11,0,20
4291,32,0,0,0,0,1,0,0,0,1714,2,0,2,2,1,0,0,4
4292,79,0,0,0,0,1,0,0,0,508,1,1,1,1,0,8,0,1
4293,37,1,0,0,0,0,0,0,0,1714,3,1,3,4,0,8,0,9
4294,50,1,0,0,0,0,0,0,0,715,2,1,2,3,0,8,1,4
4295,61,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4296,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4297,7,1,0,0,0,0,0,0,0,845,3,0,3,4,0,0,0,9
4298,53,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4299,72,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4300,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4301,64,0,0,0,0,1,0,0,0,178,1,1,1,1,0,15,1,1
4302,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4303,0,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4304,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4305,47,0,0,0,0,1,0,0,0,715,3,0,4,5,0,0,0,12
4306,25,0,0,0,0,0,0,1,0,508,1,0,1,2,0,0,0,1
4307,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
4308,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4309,63,0,0,0,0,1,0,0,0,602,4,1,5,5,0,8,1,20
4310,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4311,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,8,0,16
4312,63,0,0,0,0,1,0,0,0,8,3,1,3,3,0,15,0,9
4313,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4314,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,15,0,25
4315,3,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
4316,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4317,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,1,25
4318,32,0,0,0,0,1,0,0,0,61,3,0,3,4,0,0,0,9
4319,47,0,0,0,0,1,0,0,0,5,1,1,1,1,0,15,1,1
4320,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
4321,63,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4322,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4323,63,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4324,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
4325,32,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,0,25
4326,41,1,0,0,0,0,0,0,0,845,4,1,5,5,0,8,1,20
4327,30,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4328,25,0,0,0,0,0,0,1,0,508,1,0,1,1,0,0,0,1
4329,18,1,0,0,0,0,0,0,0,845,4,0,4,4,0,0,0,16
4330,32,0,0,0,0,1,0,0,0,1714,2,1,1,2,0,8,0,2
4331,29,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
4332,71,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4333,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
4334,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,0,1
4335,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4336,32,0,0,0,0,1,0,0,0,123,3,1,3,4,0,8,1,9
4337,33,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4338,44,0,0,0,0,1,0,0,0,61,3,0,3,4,0,0,0,9
4339,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4340,32,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4341,74,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
4342,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,1,0,0,9
4343,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4344,71,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4345,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4346,49,1,0,0,0,0,0,0,0,845,3,1,3,4,0,8,0,9
4347,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,1,25
4348,23,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,1,16
4349,47,0,0,0,0,1,0,0,0,591,4,0,5,5,0,11,0,20
4350,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,1,8,1,9
4351,3,0,0,0,0,1,0,0,0,28,1,0,1,2,0,8,1,1
4352,3,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
4353,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4354,52,1,0,0,0,0,0,0,0,1714,2,0,2,3,0,0,0,4
4355,65,0,0,0,0,1,0,0,0,1714,3,1,3,3,0,8,1,9
4356,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4357,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,1,0,0,2
4358,18,1,0,0,0,0,0,0,0,61,2,0,3,3,0,0,0,6
4359,74,0,0,0,0,1,0,0,0,123,2,0,2,3,1,0,0,4
4360,65,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
4361,65,0,0,0,0,1,0,0,0,1714,2,1,2,2,0,8,0,4
4362,19,1,0,0,0,0,0,0,0,61,2,0,2,3,0,12,1,4
4363,32,0,0,0,0,1,0,0,0,1714,2,1,2,3,1,8,1,4
4364,41,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,0,16
4365,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
4366,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4367,79,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4368,57,1,0,0,0,0,0,0,0,178,1,0,1,1,0,17,1,1
4369,47,0,0,0,0,1,0,0,0,591,5,0,6,5,0,0,0,30
4370,52,1,0,0,0,0,0,0,0,602,5,0,5,6,0,0,0,25
4371,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4372,59,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
4373,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
4374,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4375,8,0,1,0,0,0,0,0,0,591,2,0,2,3,0,0,0,4
4376,32,0,0,0,0,1,0,0,0,715,4,1,5,5,0,8,1,20
4377,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
4378,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4379,59,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
4380,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,0,4
4381,30,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4382,31,0,0,0,0,1,0,0,0,59,1,0,2,2,0,0,0,2
4383,33,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
4384,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
4385,3,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
4386,3,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
4387,3,0,0,0,0,1,0,0,0,602,3,0,3,4,0,0,0,9
4388,52,1,0,0,0,0,0,0,0,591,6,0,7,7,0,12,0,42
4389,8,0,1,0,0,0,0,0,0,845,6,0,6,7,0,12,1,36
4390,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,11,0,1
4391,32,0,0,0,0,1,0,0,0,715,3,0,3,3,0,0,0,9
4392,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4393,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
4394,74,0,0,0,0,1,0,0,0,715,2,0,2,3,1,0,0,4
4395,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
4396,30,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
4397,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,11,0,9
4398,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
4399,71,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
4400,18,1,0,0,0,0,0,0,0,845,4,0,5,5,0,0,0,20
4401,70,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
